time,open,high,low,close,tick_volume,spread,real_volume,SMA_3,SMA_10,EMA_10,EMA_25,RSI,MACD,Signal,Upper_Band,Lower_Band,ATR,Stochastic,ADX,HA_Close,HA_Open,HA_High,HA_Low
2022-12-19,1792.62,1798.73,1783.79,1787.65,125480,0,0,1785.8499999999997,1789.994,1787.8090746624764,1768.6828808150742,55.33121880579174,19.12619384740219,22.356852330650394,1819.911751482297,1732.927248517703,23.58849427789689,53.68672277352099,27.968035953500618,1790.6974999999998,1784.87,1798.73,1783.79
2022-12-20,1787.5,1821.12,1784.61,1817.67,186978,1,0,1799.4733333333331,1794.6619999999998,1793.2383338147533,1772.4511207523763,62.67107204267882,20.787213062377077,22.04292447699573,1823.9600904667361,1736.6489095332643,24.8806448501072,88.32452701551065,28.460234506892636,1802.725,1790.135,1821.12,1784.61
2022-12-21,1817.81,1823.84,1811.85,1814.15,131501,0,0,1806.49,1797.479,1797.0404549393434,1775.6587268483474,61.38093073895396,21.38172809099592,21.91068519979577,1827.153591394942,1739.930408605058,23.59158036509648,82.32486790523286,29.006496226392212,1816.9125,1802.585,1823.84,1802.585
2022-12-22,1813.92,1820.43,1784.67,1792.4,135463,0,0,1808.073333333333,1797.821,1796.1967358594627,1776.9465170907822,53.90138474990084,19.250218768680497,21.378591913572713,1827.1702579760733,1743.6157420239267,24.808422328586833,45.2531106187151,27.850773045557585,1802.855,1815.98,1820.43,1784.67
2022-12-23,1793.44,1803.22,1791.18,1798.51,107520,0,0,1801.6866666666665,1797.926,1796.6173293395602,1778.6052465453374,55.560886312919614,18.012082794222806,20.705290089702736,1827.2279855203974,1747.9440144796026,23.531580095728145,54.56768558951967,26.77760152049686,1796.5875,1803.16,1803.22,1791.18
2022-12-27,1800.08,1833.63,1799.76,1813.47,106424,1,0,1801.46,1801.146,1799.681451277822,1781.2871506572346,59.45907112545224,18.394300620587273,20.243092195879644,1826.240207366981,1756.1287926330192,24.690422086155344,68.93203883495138,26.912095050302177,1811.7350000000001,1795.975,1833.63,1795.975
2022-12-28,1814.12,1814.62,1797.04,1804.21,102536,0,0,1805.3966666666665,1800.516,1800.5048237727633,1783.0504467605244,56.134071981853985,17.454377012238865,19.68534915915149,1823.7175143427364,1764.105485657264,23.979379877539802,50.86840347361386,26.878955044376557,1807.4975,1806.775,1814.62,1797.04
2022-12-29,1804.29,1820.24,1803.78,1814.79,100128,0,0,1810.823333333333,1801.275,1803.1021285413517,1785.491950855869,58.99233198631145,17.610177685482768,19.270314864417745,1824.93310014702,1767.5298998529806,23.227441889785826,68.53707414829641,27.041790726598016,1810.7749999999999,1809.165,1820.24,1803.78
2022-12-30,1814.66,1826.04,1813.39,1823.55,109639,0,0,1814.1833333333332,1805.95,1806.819923352015,1788.419493097725,61.2716771708789,18.40043025428986,19.096337942392168,1828.2494435787796,1766.2825564212205,22.16969770080723,83.16633266533043,27.39209055042065,1819.41,1809.54,1826.04,1809.54
2023-01-03,1826.57,1849.99,1823.52,1839.47,153530,1,0,1825.9366666666665,1810.587,1812.7563009243759,1792.346455167131,65.11583234408428,20.409845757244966,19.35903950536273,1835.3806600856517,1763.300339914348,22.59972793072651,86.2014690451207,28.441243277473376,1834.8875,1819.105,1849.99,1819.105
2023-01-04,1838.76,1865.12,1836.18,1854.68,159325,1,0,1839.233333333333,1817.2900000000002,1820.3787916653985,1797.1413432311979,68.38638463260911,23.237448434200587,20.134721291130305,1844.2497852634124,1763.0342147365873,23.23375513765384,88.5739301740179,29.796035232343197,1848.6850000000002,1833.02,1865.12,1833.02
2023-01-05,1854.48,1859.03,1825.11,1832.92,142899,0,0,1842.3566666666666,1818.815,1822.6590113625987,1799.8935475980288,59.657197261052076,22.76546376456986,20.660869785818218,1846.3471936290437,1767.1298063709562,24.302379623888463,64.75867352522725,30.342445680434405,1842.885,1846.72,1859.03,1825.11
2023-01-06,1832.3,1869.87,1831.31,1866.03,134449,0,0,1851.2099999999998,1824.003,1830.5446456603079,1804.980967013565,66.71060411699841,25.5636786467428,21.641431558003134,1856.8027185523886,1764.6792814476114,25.728141661499613,95.98410374398668,31.147091882262348,1849.8774999999998,1843.7,1869.87,1831.31
2023-01-09,1867.72,1881.58,1866.44,1871.67,134341,1,0,1856.8733333333332,1831.9300000000003,1838.021982812979,1810.1108926279064,67.75812255477027,27.91109018507268,22.895363283417048,1866.8472802177248,1762.9037197822754,24.71032749534965,89.86603947233883,32.193890178231875,1871.8525,1849.165,1881.58,1849.165
2023-01-10,1870.99,1880.77,1867.72,1876.91,131931,0,0,1871.5366666666666,1839.77,1845.0925313924374,1815.249285502683,68.75463362433374,29.84324588975437,24.284939804684512,1876.7007339371225,1760.9952660628774,23.54429474581468,95.18407754975782,33.16591716734644,1874.0975,1869.6950000000002,1880.77,1867.72
2023-01-11,1876.99,1886.63,1867.15,1875.65,125672,2,0,1874.743333333333,1845.9879999999998,1850.6484347756304,1819.8954943101692,68.20168506804896,30.75294046546128,25.578539936839867,1883.7395452677504,1763.3944547322492,23.137865271233213,89.23107100823852,34.22345776917952,1876.605,1873.95,1886.63,1867.15
2023-01-12,1874.97,1901.61,1874.63,1896.75,169960,0,0,1883.1033333333332,1855.2419999999997,1859.0305375436974,1825.8073793632332,72.27505555107382,33.223158180464225,27.10746358556474,1895.5799237455408,1760.1780762544595,23.52207874410987,95.84402257567992,35.574300657092685,1886.99,1876.3200000000002,1901.61,1874.63
2023-01-13,1895.74,1921.89,1892.32,1920.29,159548,0,0,1897.5633333333333,1865.792,1870.1686216266612,1833.0752732583692,76.0145302434068,37.09334836829203,29.1046405421102,1911.4947465972648,1755.5722534027352,24.126870869698898,98.77591615025618,37.25180372049822,1907.56,1885.8600000000001,1921.89,1885.8600000000001
2023-01-16,1919.0,1928.96,1910.85,1915.45,90117,0,0,1910.83,1874.982,1878.4015995127227,1839.4117907000332,73.78239688781595,38.98980881268949,31.08167419622606,1921.608111976455,1759.323888023545,23.525183782729023,89.75894481503943,38.94198068626115,1918.5649999999998,1908.0149999999999,1928.96,1908.0149999999999
2023-01-17,1915.04,1919.0,1903.82,1908.59,139840,2,0,1914.7766666666666,1881.8940000000002,1883.8903996013184,1844.7331914154151,70.57790201698162,39.1572081859033,32.696780994161514,1929.4879096834222,1762.9930903165775,22.690665404456126,84.5588235294117,39.979584425122404,1911.6125,1917.225,1919.0,1903.82
2023-01-18,1908.23,1925.89,1896.59,1904.16,180482,0,0,1909.3999999999999,1886.842,1887.5757814919878,1849.3044843834602,68.48255973083283,38.271297108527506,33.81168421703472,1934.3991632818734,1769.7328367181267,23.351598864010533,80.18852851893278,40.40866606527593,1908.7175,1911.815,1925.89,1896.59
2023-01-19,1904.0,1935.17,1900.98,1932.12,156031,0,0,1914.9566666666667,1896.762,1895.6747303116263,1855.6749086616558,73.83169752947856,39.9998216499705,35.049311703621875,1945.4975267361324,1770.0794732638674,24.435438977609486,97.49548365905716,41.05067052234234,1918.0674999999999,1906.1950000000002,1935.17,1900.98
2023-01-20,1931.65,1937.54,1920.69,1925.92,136165,3,0,1920.7333333333333,1902.7510000000002,1901.173870254967,1861.0783772261439,70.92001030604163,40.09549302882306,36.05854796866211,1953.4628732765557,1773.2911267234442,23.676895079848528,89.80880547272417,41.70850733122885,1928.95,1918.06,1937.54,1918.06
2023-01-23,1925.87,1935.59,1911.4,1930.85,145746,0,0,1929.6299999999999,1908.6689999999999,1906.5695302086092,1866.4454251318252,71.88191361453553,40.12410507678396,36.87165939028648,1958.7684481060994,1781.8305518939012,23.728205571863658,94.04963088143728,41.598052946354116,1925.9275000000002,1928.785,1935.59,1911.4
2023-01-24,1930.9,1942.53,1917.17,1937.26,143041,0,0,1931.3433333333332,1914.7040000000002,1912.1496156252256,1871.8927001216848,73.1420282455398,40.25691550354077,37.54871061293734,1963.8408936999929,1790.6331063000068,23.891385014677283,95.51183784704482,41.71472297301682,1931.9650000000001,1928.36,1942.53,1917.17
2023-01-25,1937.06,1948.06,1919.88,1946.08,143714,0,0,1938.0633333333333,1921.747,1918.3187764206389,1877.5994154969399,74.83489273720903,40.719360923699014,38.18284067508968,1970.2330368477478,1797.5019631522518,24.320246513209536,98.30406852248393,41.99401551415406,1937.77,1934.08,1948.06,1919.88
2023-01-26,1946.48,1949.09,1918.62,1928.94,144998,0,0,1937.4266666666663,1924.966,1920.2499079805227,1881.5486912279448,66.0139411609573,38.70121675257792,38.286515890587324,1970.3578025018112,1809.850197498189,24.935221861888586,75.62008469449498,42.14685299973729,1935.7824999999998,1941.57,1949.09,1918.62
2023-01-27,1928.31,1935.11,1916.59,1928.3,119510,0,0,1934.4399999999998,1925.7670000000003,1921.7135610749729,1885.1449457488723,65.69849558594622,36.5686153261006,37.94293577768998,1969.7333692632085,1821.8256307367913,24.293699675699724,74.62777642177203,42.109066459593315,1927.0775,1937.71,1937.71,1916.59
2023-01-30,1927.19,1934.5,1920.69,1923.23,145261,1,0,1926.823333333333,1926.545,1921.9892772431594,1888.0745653066515,63.09302212127337,33.914711936507956,37.13729100945358,1967.6746321903895,1833.852367809611,23.245329708129745,68.44032218696613,42.07397895803105,1926.4025000000001,1928.3049999999998,1934.5,1920.69
2023-01-31,1923.0,1931.15,1900.82,1928.1,163653,1,0,1926.543333333333,1928.4959999999999,1923.100317744403,1891.1534448984476,64.56555964471524,31.94687284595534,36.09920737675393,1966.8117595707515,1843.5782404292488,23.953796737316786,71.81036798280948,40.36847184553039,1920.7675,1925.21,1931.15,1900.82
2023-02-01,1928.01,1954.54,1920.54,1950.06,170229,0,0,1933.7966666666664,1933.086,1928.0020781545113,1895.6847183677978,70.379182579642,32.317359786713496,35.342837858745845,1969.9462658458297,1849.9817341541702,24.95841706358511,92.79974284795883,39.797494938484185,1938.2875,1925.55,1954.54,1920.54
2023-02-02,1951.47,1959.68,1911.3,1912.6,187358,0,0,1930.253333333333,1931.134,1925.2017003082365,1896.9858938779673,53.917476639728754,28.21580643026914,33.91743157305051,1962.410535055441,1865.4854649445597,27.30057535722661,25.376446346489068,38.617996070058744,1933.7624999999998,1939.0349999999999,1959.68,1911.3
2023-02-03,1911.94,1918.6,1861.44,1865.81,180401,0,0,1909.4899999999998,1925.123,1914.4032093431024,1894.5877481950467,40.88633109739107,19.815461148055647,31.097037488051534,1962.4431159442786,1865.4308840557212,30.286517821503935,4.448289902280019,36.708168406618015,1889.4474999999998,1932.0349999999999,1932.0349999999999,1861.44
2023-02-06,1862.02,1881.38,1861.98,1867.65,151531,0,0,1882.0199999999998,1918.8029999999999,1905.9026258261747,1892.515613718505,41.49294811591828,13.387012107669761,27.55503241197518,1962.9689066377339,1864.5030933622663,29.19786603935355,6.321254071661274,34.934757004851626,1868.2575000000002,1888.875,1888.875,1861.98
2023-02-07,1867.53,1884.4,1864.99,1873.63,157897,0,0,1869.0299999999997,1912.4399999999998,1900.034875675961,1891.062874201697,43.54688232600153,8.972001474264061,23.838426224432958,1963.3137219645623,1863.830278035438,28.2190794354182,12.408387622149892,33.13104107935687,1872.6375,1864.835,1884.4,1864.835
2023-02-08,1873.92,1886.36,1869.03,1875.55,122113,0,0,1872.2766666666666,1905.387,1895.5830800985134,1889.8695761861818,44.23260307744348,5.713503912331589,20.213441762012685,1963.3239862833334,1863.810013716667,27.130171491876375,14.362785016286542,31.35005807185058,1876.215,1870.58,1886.36,1869.03
2023-02-09,1875.15,1890.31,1858.91,1861.59,126475,0,0,1870.2566666666664,1898.652,1889.4025200806018,1887.6942241718602,40.345490559808596,1.7082959087415475,16.51241259135846,1966.096704280065,1857.5212957199349,27.557154342688726,2.6595216830404254,30.155513399385864,1871.49,1874.7350000000001,1890.31,1858.91
2023-02-10,1862.86,1872.23,1852.8,1865.35,138533,0,0,1867.4966666666662,1892.357,1885.0293346114013,1885.9754376971018,41.8470662566441,-0.9461030857005426,13.020709455946658,1966.8051646517558,1851.318835348244,26.744438908419863,11.742140718562819,29.31187650170541,1863.31,1868.37,1872.23,1852.8
2023-02-13,1864.68,1866.58,1850.47,1853.41,108404,0,0,1860.1166666666666,1885.375,1879.2803646820555,1883.470404028094,38.49073228854419,-4.190039346038475,9.578559695549632,1968.466408951401,1843.4535910485995,25.680995017577867,2.692061166559888,28.63098488398134,1858.785,1864.105,1866.58,1850.47
2023-02-14,1853.67,1870.66,1843.29,1854.36,146047,0,0,1857.7066666666663,1878.0009999999997,1874.749389285318,1881.2311421797792,38.91597379288884,-6.481752894461124,6.3664971775474815,1969.6470756699628,1836.8499243300375,25.849895515820094,9.511126385428238,28.314448956077097,1855.495,1859.045,1870.66,1843.29
2023-02-15,1853.97,1860.11,1830.45,1835.85,130316,1,0,1847.8733333333332,1866.58,1867.6767730516237,1877.740285089027,33.929996679091786,-10.06351203740337,3.0804953345573116,1972.4308903550216,1827.2351096449786,26.23090596423807,4.178596301168353,28.53993802393317,1845.0949999999998,1854.0149999999999,1860.11,1830.45
2023-02-16,1836.32,1845.3,1827.64,1836.43,136408,0,0,1842.2133333333331,1858.9630000000002,1861.995541587692,1874.5625708514096,34.218093833086414,-12.567029263717586,-0.04900958509766795,1971.037880383049,1819.0591196169512,25.37381536781425,6.657073614056321,28.85754660451162,1836.4225000000001,1844.9099999999999,1845.3,1827.64
2023-02-17,1836.43,1843.6,1818.9,1842.54,130317,3,0,1838.2733333333333,1856.636,1858.4581703899298,1872.099296170532,37.35721083689838,-13.641125780602124,-2.7674328241985595,1968.7619903235618,1812.9970096764387,25.306433831032805,16.79215797698528,29.482521271831796,1835.3675,1836.375,1843.6,1818.9
2023-02-20,1840.89,1847.48,1837.29,1841.26,68363,0,0,1840.0766666666666,1853.997,1855.3312303190335,1869.7270426189525,36.95419499684024,-14.395812299919044,-5.0931087193426565,1964.8748966230573,1807.925103376942,23.79479044792953,15.882937917317733,29.749179221051826,1841.73,1839.4850000000001,1847.48,1837.29
2023-02-21,1841.44,1843.84,1830.23,1834.87,127405,1,0,1839.5566666666664,1850.1209999999999,1851.6110066246638,1867.0457316482639,34.90352217155494,-15.434725023600095,-7.161431980194145,1959.172685352573,1803.3883146474273,22.776311403136567,11.343940900695982,30.277545595141355,1837.595,1841.075,1843.84,1830.23
2023-02-22,1834.74,1846.03,1823.55,1825.2,135067,4,0,1833.7766666666666,1845.086,1846.8090054201793,1863.8268292137823,31.974327558437423,-17.01782379360293,-9.132710342875903,1950.8029095415382,1799.6700904584613,22.746680262822913,6.318956870611801,31.022179514292045,1832.3799999999999,1838.155,1846.03,1823.55
2023-02-23,1825.76,1833.78,1817.46,1822.27,122849,4,0,1827.4466666666665,1841.154,1842.3473680710556,1860.6301500434915,31.11129579616474,-18.28278197243594,-10.962724668787912,1944.6075795383351,1795.1984204616645,22.104012236540616,6.602608098833152,31.936520645828512,1824.8175,1829.97,1833.78,1817.46
2023-02-24,1822.47,1827.82,1808.93,1810.82,135136,0,0,1819.4299999999996,1835.7009999999998,1836.6151193308635,1856.798600040146,27.90082428227859,-20.18348070928255,-12.80687587688684,1937.9132131716879,1790.1447868283121,21.78261101288654,2.322437945440987,33.08064895537571,1817.51,1824.0149999999999,1827.82,1808.93
2023-02-27,1812.62,1820.18,1806.69,1817.25,115134,0,0,1816.7799999999997,1832.0849999999998,1833.0941885434338,1853.756400037058,32.18781465605785,-20.662211493624227,-14.377943000234318,1930.0270030225633,1787.4329969774367,20.95334991159789,12.628557761301076,34.21879549402048,1814.185,1816.645,1820.18,1806.69
2023-02-28,1817.16,1831.18,1804.69,1826.5,114598,0,0,1818.1899999999998,1829.2990000000002,1831.8952451719001,1851.6597538803614,37.97549865117862,-19.764508708461335,-15.455256141879723,1918.6527094819853,1788.6472905180149,21.507014920438102,25.473020322354557,34.240341911320016,1819.8825000000002,1814.935,1831.18,1804.69
2023-03-01,1826.61,1844.55,1823.08,1836.56,124223,1,0,1826.7699999999998,1829.3700000000001,1832.7433824133727,1850.4982343511028,43.67865045923177,-17.75485193773011,-15.9151753010498,1895.8912367053101,1800.0587632946897,21.503313428394296,47.18685223571203,33.17516383087865,1832.6999999999998,1821.83,1844.55,1821.83
2023-03-02,1837.16,1839.01,1829.99,1835.6,115377,5,0,1832.8866666666665,1829.2869999999998,1833.262767429123,1849.352216324095,43.26451227413426,-16.089448894972065,-15.950030019834253,1881.9671159556287,1806.2828840443703,20.254982085554865,46.85463089282983,32.18606989904024,1835.44,1831.585,1839.01,1829.99
2023-03-03,1836.22,1856.32,1836.07,1855.3,114876,6,0,1842.4866666666665,1830.563,1837.269536987464,1849.8097381453185,53.19842022181344,-12.540201157854426,-15.26806424743829,1880.5027440172848,1806.6962559827148,20.30148387699938,76.71668940427449,30.031786286419567,1845.9775,1836.38,1856.32,1836.07
2023-03-06,1854.2,1858.27,1845.12,1846.61,107175,0,0,1845.8366666666664,1831.098,1838.9678029897432,1849.5636044418327,49.064388187713824,-10.595801452089518,-14.333611688368537,1877.8115031051393,1807.2834968948605,19.58633548929945,75.64056297365565,27.905406117538245,1851.05,1845.76,1858.27,1845.12
2023-03-07,1846.4,1851.66,1812.69,1813.05,134388,1,0,1838.3199999999997,1828.916,1834.255475173426,1846.754865638615,36.96304495714199,-12.49939046518898,-13.966767443732627,1873.9807502312206,1805.0562497687797,21.524701940369507,15.60283687943246,27.61508825802212,1830.95,1850.405,1851.66,1812.69
2023-03-08,1813.94,1824.3,1809.41,1813.72,122507,0,0,1824.4599999999998,1827.768,1830.5217524146212,1844.2137221279525,37.29984891784003,-13.691969713331218,-13.911807897652347,1868.4094314897916,1804.4445685102078,20.861231746332543,16.85330347144454,27.482066631680304,1815.3425,1829.725,1829.725,1809.41
2023-03-09,1814.14,1835.68,1811.94,1830.77,126833,3,0,1819.18,1828.618,1830.5668883392354,1843.1795896565716,45.39869471121863,-12.612701317336132,-13.651986581589105,1864.7714850387144,1805.0005149612855,21.14910857169929,48.67487868607682,26.588291936963934,1823.1325000000002,1813.83,1835.68,1811.94
2023-03-10,1831.38,1870.18,1827.75,1867.15,189165,0,0,1837.2133333333331,1834.2509999999997,1837.2183631866471,1845.0234673752968,58.02043743938142,-7.805104188649693,-12.482610103001225,1865.2364014513892,1804.715598548611,23.27719771452937,95.3733394411361,25.41612490049501,1849.1150000000002,1822.455,1870.18,1822.455
2023-03-13,1886.16,1914.62,1871.55,1913.56,252911,0,0,1870.493333333333,1843.882,1851.098660789075,1850.2955083464278,68.23825399958898,0.8031524426471606,-9.82545759387155,1883.223285709033,1792.7437142909666,25.69647794307641,99.0357500227418,25.821224792158525,1896.4724999999999,1849.265,1914.62,1849.265
2023-03-14,1912.32,1914.15,1895.42,1903.86,191738,0,0,1894.8566666666666,1851.618,1860.6916315546978,1854.4158538582412,64.65035793954179,6.275777696456544,-6.605210535805931,1893.7167426578203,1787.2002573421796,24.999830148768773,90.21195306103884,26.197388977274645,1906.4375,1899.8600000000001,1914.15,1895.42
2023-03-15,1904.54,1937.36,1885.75,1918.01,209509,0,0,1911.8099999999997,1859.7629999999997,1871.113153090207,1859.3077112537612,67.37978813047948,11.80544183644588,-2.9230800613555687,1907.554888858577,1781.5781111414233,27.660847133891888,85.41493932313263,27.154980517323413,1911.415,1908.09,1937.36,1885.75
2023-03-16,1919.3,1933.51,1907.58,1919.34,194406,1,0,1913.7366666666665,1868.137,1879.8816707101694,1863.9255796188565,67.63601971392029,15.956091091312828,0.8527541691781106,1919.4493393901646,1777.9746606098354,27.4877624205027,86.41742669782165,28.04417266165441,1919.9325,1911.275,1933.51,1907.58
2023-03-17,1919.46,1988.17,1918.26,1988.17,178128,2,0,1941.84,1881.4240000000002,1899.5704578537748,1873.4828427250986,77.57898370708078,26.087615128676134,5.8997263610777155,1949.126621127767,1762.8603788722326,31.729986178452442,99.99999999999999,29.95850275625359,1953.515,1919.32,1988.17,1918.26
2023-03-20,1986.7,2009.8,1965.83,1978.64,216846,1,0,1962.05,1894.627,1913.9467382439975,1881.571854823168,74.13863687419699,32.37488342082952,11.194757773028076,1969.8674680855959,1755.857531914404,32.9539875606072,84.45032187234898,32.04927757459792,1985.2425,1953.815,2009.8,1953.815
2023-03-21,1978.91,1985.19,1935.44,1940.53,149576,0,0,1969.1133333333335,1907.375,1918.7800585632706,1886.1070967598475,62.120719178262334,32.67296180342305,15.490398579107072,1979.4475886551525,1756.8434113448477,34.63358880454648,65.43240680672687,32.533779663965745,1960.0175000000002,1982.67,1985.19,1935.44
2023-03-22,1939.76,1979.19,1934.27,1969.79,129183,0,0,1962.9866666666665,1922.982,1928.0545933699486,1892.5442431629365,66.64885377067509,35.51035020701215,19.49438890468809,1993.173768839065,1757.576231160935,35.66222992409184,80.03393382903339,32.93128475403957,1955.7524999999998,1959.72,1979.19,1934.27
2023-03-23,1969.68,2003.33,1964.41,1993.97,180114,0,0,1968.0966666666664,1939.3020000000001,1940.0392127572306,1900.3462244580953,69.8933722411422,39.69298829913532,23.534108783577537,2009.7799810840847,1758.1400189159149,35.98800693168264,92.10040421178704,33.76489763319261,1982.8475,1954.775,2003.33,1954.775
2023-03-24,1993.8,2002.96,1975.15,1978.81,185538,1,0,1980.8566666666666,1950.468,1947.0884468013703,1906.3818994997805,65.53293000329333,40.70654730158981,26.968596487179994,2019.9442711092493,1764.7747288907508,35.170206238514375,84.53515644493237,34.53896673526329,1987.6799999999998,1981.825,2002.96,1975.15
2023-03-27,1977.94,1978.74,1944.04,1956.35,137833,0,0,1976.3766666666663,1954.747,1948.7723655647574,1910.225599538259,59.53042366010319,38.54676602649829,29.284230395043657,2024.9132863755042,1773.7157136244957,35.130185614662935,73.32701232596432,33.85604857137856,1964.2675,1986.3049999999998,1986.3049999999998,1944.04
2023-03-28,1956.64,1975.32,1949.15,1973.52,123125,0,0,1969.5599999999997,1961.7129999999997,1953.271935462074,1915.0943995737775,62.40240867055058,38.17753588829646,31.06289149369422,2031.5646885441995,1781.7663114558002,34.23416705319663,81.66380268876985,33.22191027634274,1963.6575000000003,1967.145,1975.32,1949.15
2023-03-29,1973.64,1974.28,1958.68,1964.37,112432,4,0,1964.7466666666667,1966.3490000000002,1955.2897653780606,1918.8848303757948,59.92990765182735,36.4049350022658,32.131300195408535,2036.0172092328291,1790.094790767171,32.37075034787696,75.04531722054377,32.63306757380947,1967.7425,1965.08,1974.28,1958.68
2023-03-30,1963.36,1984.37,1955.22,1980.21,114683,1,0,1972.6999999999998,1972.4360000000001,1959.820717127504,1923.6021511161184,62.719492561259976,36.21856601138552,32.94875335860394,2041.1681942758482,1799.404805724152,32.04867531308925,78.59674502712483,32.365521298617395,1970.79,1969.005,1984.37,1955.22
2023-03-31,1980.34,1987.63,1966.89,1969.41,122612,4,0,1971.33,1970.56,1961.5642231043212,1927.1258317994939,59.63166312669024,34.43839130482729,33.24668094784861,2044.8202277238854,1807.163772276114,30.917807781780322,67.44054816606216,32.207541529722356,1976.0675,1971.7849999999999,1987.63,1966.89
2023-04-03,1967.06,1990.54,1949.76,1984.35,134768,2,0,1977.9899999999998,1971.1309999999999,1965.707091630808,1931.5276908918406,62.42345486277172,34.17940073896739,33.43322490607237,2048.426632931184,1817.331367068816,31.904027003602287,79.48407900040301,31.2097573571746,1972.9274999999998,1974.875,1990.54,1949.76
2023-04-04,1984.24,2025.0,1977.01,2020.53,130283,3,0,1991.43,1979.131,1975.674893152479,1938.3740223616992,68.22828305963151,37.300870790779754,34.20675408301385,2050.8890426808775,1835.6169573191223,33.512624303242056,96.19315278487478,31.249811883989917,2001.695,1975.705,2025.0,1975.705
2023-04-05,2021.09,2032.26,2009.9,2020.66,144574,0,0,2008.513333333333,1984.218,1983.8540034883918,1944.703712949261,68.24751015406864,39.150290539130765,35.19546137423723,2048.467724543175,1858.7322754568247,32.39736187291784,89.82456140350885,31.463386792945464,2020.9775,2002.385,2032.26,2002.385
2023-04-06,2020.75,2021.4,2000.84,2007.32,137810,0,0,2016.1699999999998,1985.5529999999999,1988.120548308684,1949.5203504147025,63.917454448761944,38.60019789398143,35.876408678186074,2041.4712349509737,1883.383765049026,31.213625685626074,74.54842330850082,31.21695988663512,2012.5774999999999,2020.875,2021.4,2000.84
2023-04-10,1997.3,2006.29,1981.72,1991.18,109339,0,0,2006.3866666666665,1986.7900000000002,1988.6768122525596,1952.7249388443408,58.97848283681879,35.95187340821872,35.89150162419261,2035.2912717584677,1901.9667282415317,30.652263117063455,58.077354832125806,30.116157153373965,1994.1225000000002,2014.0349999999999,2014.0349999999999,1981.72
2023-04-11,1991.07,2007.44,1988.82,2003.52,123789,0,0,2000.6733333333332,1991.507,1991.375573661185,1956.6322512409301,61.46221090477412,34.7433224202548,35.66186578340505,2036.3716668423501,1909.8823331576498,29.44903680535712,70.67047657924277,29.13090243046984,1997.7125,1994.24,2007.44,1988.82
2023-04-12,2003.14,2028.35,2001.39,2014.77,159771,1,0,2003.1566666666665,1995.632,1995.6291057227875,1961.1043857608588,63.65103233160305,34.52471996192867,35.434436619109775,2035.8049954382345,1921.5400045617653,29.200133124821388,80.17456359102243,28.857409861524847,2011.9125,1997.295,2028.35,1997.295
2023-04-13,2014.44,2048.67,2013.95,2040.1,149901,1,0,2019.4633333333331,2003.205,2003.7147228640988,1967.180971471562,68.101134675742,36.533751392536715,35.654299573795164,2040.756836762891,1928.7971632371082,29.752119812339252,91.80923253369,29.142158336982813,2029.29,2008.955,2048.67,2008.955
2023-04-14,2040.17,2047.47,1992.4,2004.42,175966,2,0,2019.763333333333,2005.6259999999997,2003.8429550706262,1970.0455121275959,57.317955415065136,33.79744294303032,35.2829282476422,2036.8025957028863,1941.259404297114,32.28390783110532,57.70811430756002,28.42550722070235,2021.1150000000002,2027.27,2047.47,1992.4
2023-04-17,1999.29,2015.05,1981.18,1995.08,148115,0,0,2013.1999999999998,2008.193,2002.2496905123305,1971.9712419639347,54.838323389931396,30.278448548395772,34.28203230779292,2037.2180895534418,1941.534910446558,32.44251704799477,46.151527331189556,27.29386366659842,1997.65,2022.295,2022.295,1981.18
2023-04-18,1994.76,2011.82,1991.19,2005.21,129636,1,0,2001.5699999999997,2010.279,2002.7879286009975,1974.5280695051708,57.037389755050256,28.25985909582664,33.077597665399665,2038.7554266370244,1942.6545733629764,31.261265343195284,56.06106561520574,26.243051794930484,2000.7450000000001,1997.185,2011.82,1991.19
2023-04-19,2005.1,2008.2,1969.18,1994.67,154703,0,0,1998.3199999999997,2007.693,2001.3119415826343,1976.077448774004,54.0500533408233,25.234492808630193,31.50897669404577,2035.5922112844403,1951.2317887155593,32.03713880887575,45.40491355777984,24.375932307293873,1994.2875000000001,1999.9850000000001,2008.2,1969.18
2023-04-20,1994.35,2012.39,1990.5,2004.7,146685,0,0,2001.5266666666666,2006.0969999999998,2001.9279522039733,1978.2791834836962,56.419596484371354,23.648768720277076,29.936935099292032,2036.1558799070165,1954.1591200929836,31.022424927988187,55.54544535436256,22.80072470397705,2000.485,1999.885,2012.39,1990.5
2023-04-21,2004.2,2005.53,1971.59,1982.84,152487,0,0,1994.0699999999997,2003.649,1998.4574154396144,1978.630015523412,50.2576291488266,19.82739991620224,27.915028062674075,2035.9494040320792,1953.252595967921,31.314182435189373,33.444545546456276,21.71853783434836,1991.04,1999.525,2005.53,1971.59
2023-04-24,1982.38,1990.79,1974.13,1989.05,139790,0,0,1992.1966666666665,2003.4360000000001,1996.7469762687751,1979.431552790842,51.8861362386462,17.31542347793311,25.795107145725886,2035.9165969492892,1954.3094030507104,29.84876419167042,24.996854950308073,20.71365002683601,1984.0875,1993.52,1993.52,1974.13
2023-04-25,1989.18,2003.85,1976.09,1997.06,165145,2,0,1989.6499999999999,2002.7899999999997,1996.8038896744524,1980.7875871915467,54.005001115811105,16.016302482905758,23.83934621316186,2033.8718523932669,1960.4251476067332,29.639887772503375,35.07359416278762,19.244492803470838,1991.545,1985.7150000000001,2003.85,1976.09
